"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2026-01-27","10:37:00",6979.1,"1 Jan 27 6980 C BTO 6.60 | 1 Jan 27 7050 C BTO 0.10 | 2 Jan 27 7015 C STO 0.25",-630,6980.66,"2026-01-27","15:53:00",-170,"Stop Loss",-470.24,-74.64126984126985,1,629648.96,630,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.075,0.044,15.87,16.23,15.73,13.14,73.81,-71.43
"2026-01-27","09:32:00",6964.88,"1 Jan 27 6960 P BTO 9.30 | 1 Jan 27 6970 C BTO 6.55 | 1 Jan 27 6945 P STO 5.00 | 1 Jan 27 6985 C STO 2.05",-890,6978.6,"2026-01-27","16:00:00",-860,"Expired",-37.12,-4.170786516853933,1,629909.72,890,"h 15:32Mark RIC d40/40 w15",7.12,0,0.445,0.011,16.18,16.2,15.73,-1.08,51.12,-15.17
"2026-01-26","14:30:00",6961.77,"1 Jan 28 6895 P STO 7.25 | 1 Jan 28 7000 C STO 6.70 | 1 Jan 30 6895 P BTO 19.45 | 1 Jan 30 7000 C BTO 21.55",-2706,6970.21,"2026-01-28","14:45:00",-3004,"Exited at Specified Time",294,10.864745011086473,1,630203.72,2706,"CALENDAR 2/4 21:05 - LUN",4,0,0.34,0.051,15.86,16.54,7.62,38.54,17.7,0
"2026-01-26","09:32:00",6934.5,"1 Jan 26 6900 P STO 4.45 | 1 Jan 26 6960 C STO 2.65 | 1 Jan 26 6880 P BTO 2.40 | 1 Jan 26 6980 C BTO 0.60",400,6950.23,"2026-01-26","16:00:00",0,"Expired",392.88,98.22,1,630119.2,1600,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,2.367,1,16.27,16.08,7.62,11.27,100,-70
"2026-01-23","13:45:00",6910.43,"1 Jan 23 6905 P STO 4.85 | 1 Jan 23 6920 C STO 2.80 | 1 Jan 23 6895 P BTO 2.50 | 1 Jan 23 6930 C BTO 0.85",420,6915.61,"2026-01-23","16:00:00",0,"Expired",412.88,98.3047619047619,1,630809.92,580,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.284,1,15.69,15.78,-5.5,2.58,100,-34.52
"2026-01-23","12:00:00",6920.52,"1 Jan 28 6835 P STO 11.60 | 1 Jan 28 6985 C STO 7.80 | 1 Jan 30 6835 P BTO 22.20 | 1 Jan 30 6985 C BTO 19.50",-2233,6978.03,"2026-01-28","16:00:00",-3360,"Expired",1124.4,50.353784146887605,1,631826,2233,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.465,0.003,15.47,16.55,-5.5,12.67,57.86,-0.81
"2026-01-23","10:16:00",6912.87,"1 Jan 23 6915 C BTO 9.85 | 1 Jan 23 6985 C BTO 0.15 | 2 Jan 23 6950 C STO 0.90",-830,6911.26,"2026-01-23","15:12:00",-200,"Stop Loss",-640.24,-77.13734939759036,1,630397.04,830,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.18,0.034,15.81,15.8,-5.5,5.02,101.2,-74.7
"2026-01-23","10:05:00",6916.1,"4 Jan 23 6820 P BTO 0.55",-110,6915.61,"2026-01-23","16:00:00",0,"Expired",-226.8,-103.0909090909091,2,630583.12,220,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,15.72,15.78,-5.5,8.25,18.18,-100
"2026-01-22","13:45:00",6927.58,"1 Jan 22 6920 P STO 3.45 | 1 Jan 22 6935 C STO 2.50 | 1 Jan 22 6910 P BTO 1.75 | 1 Jan 22 6945 C BTO 0.65",345,6913.35,"2026-01-22","16:00:00",665,"Expired",-327.12,-94.81739130434784,1,631769.4,655,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.479,67,15.49,15.61,38.82,13.14,33.33,-156.52
"2026-01-22","09:32:00",6924.49,"1 Jan 22 6915 P BTO 9.85 | 1 Jan 22 6935 C BTO 8.15 | 1 Jan 22 6900 P STO 5.95 | 1 Jan 22 6950 C STO 3.25",-890,6913.35,"2026-01-22","16:00:00",-165,"Expired",-732.12,-82.26067415730337,1,631037.28,890,"h 15:32Mark RIC d40/40 w15",7.12,0,0.511,0.042,15.83,15.61,38.82,10.05,17.98,-81.46
"2026-01-21","12:45:00",6816.3,"1 Jan 30 6585 P BTO 18.25 | 1 Jan 30 6910 C BTO 29.15 | 1 Jan 30 6565 P STO 16.25 | 1 Jan 30 6930 C STO 22.20",-895,6939.03,"2026-01-30","16:00:00",-2000,"Expired",1098.2,122.70391061452514,1,633452.08,895,"Reversal IC 9DTE",6.8,0,0.811,0.285,19.16,17.56,13.85,5.59,123.46,-43.02
"2026-01-21","10:05:00",6846.63,"4 Jan 21 6710 P BTO 0.55",-110,6875.62,"2026-01-21","16:00:00",0,"Expired",-226.8,-103.0909090909091,2,631668.64,220,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,18.04,17.02,13.85,35.92,54.55,-100
"2026-01-21","09:32:00",6819.34,"1 Jan 21 6805 P BTO 14.75 | 1 Jan 21 6830 C BTO 16.25 | 1 Jan 21 6790 P STO 10.25 | 1 Jan 21 6845 C STO 10.20",-1065,6875.62,"2026-01-21","16:00:00",-1500,"Expired",427.88,40.17652582159624,1,632096.52,1065,"h 15:32Mark RIC d40/40 w15",7.12,0,0.66,0.672,18.98,17.02,13.85,8.63,40.85,-53.05
"2026-01-20","11:06:00",6856.01,"1 Jan 20 6850 P STO 11.50 | 1 Jan 20 6875 C STO 5.80 | 1 Jan 20 6825 P BTO 4.50 | 1 Jan 20 6895 C BTO 1.85",1085,6796.86,"2026-01-20","16:00:00",2500,"Expired",-1422.12,-131.07096774193548,1,631895.44,1415,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,2.724,1.96,19.2,20.44,-74.77,-9.23,14.75,-147.47
"2026-01-16","13:45:00",6952.54,"1 Jan 16 6945 P STO 2.55 | 1 Jan 16 6960 C STO 2.15 | 1 Jan 16 6935 P BTO 1.15 | 1 Jan 16 6970 C BTO 0.55",290,6940.01,"2026-01-16","16:00:00",499,"Expired",-216.12,-74.52413793103449,1,633317.56,710,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.765,54,15.46,15.88,16.07,-8,75.86,-72.07
"2026-01-16","09:32:00",6963.83,"1 Jan 16 6955 P BTO 8.65 | 1 Jan 16 6970 C BTO 8.50 | 1 Jan 16 6940 P STO 4.85 | 1 Jan 16 6985 C STO 3.20",-920,6940.01,"2026-01-16","16:00:00",-1499,"Expired",571.88,62.16086956521739,1,633533.68,920,"h 15:32Mark RIC d40/40 w15",7.12,0,0.469,0.039,15.42,15.88,16.07,3.29,62.93,-63.59
"2026-01-15","10:38:00",6972.79,"1 Jan 15 6975 C BTO 7.95 | 1 Jan 15 7045 C BTO 0.10 | 2 Jan 15 7010 C STO 0.30",-755,6969.99,"2026-01-15","14:01:00",-210,"Stop Loss",-555.24,-73.54172185430464,1,632333.92,755,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.075,0.083,15.49,15.45,42.86,3.33,11.26,-70.86
"2026-01-15","09:32:00",6970.09,"1 Jan 15 6965 P BTO 10.70 | 1 Jan 15 6980 C BTO 6.35 | 1 Jan 15 6950 P STO 6.35 | 1 Jan 15 6995 C STO 2.15",-865,6944.47,"2026-01-15","16:00:00",-1500,"Expired",627.88,72.58728323699421,1,632961.8,865,"h 15:32Mark RIC d40/40 w15",7.12,0,0.499,0.265,15.68,15.8,42.86,0.63,73.41,-68.21
"2026-01-14","12:45:00",6893.99,"1 Jan 23 6715 P BTO 14.10 | 1 Jan 23 6970 C BTO 22.95 | 1 Jan 23 6695 P STO 12.10 | 1 Jan 23 6990 C STO 16.45",-850,6915.61,"2026-01-23","16:00:00",0,"Expired",-856.8,-100.8,1,629726.32,850,"Reversal IC 9DTE",6.8,0,0.771,1,17.66,15.78,-26.33,-43.42,47.06,-100
"2026-01-13","13:45:00",6955.83,"1 Jan 13 6950 P STO 3.75 | 1 Jan 13 6965 C STO 2.35 | 1 Jan 13 6940 P BTO 1.60 | 1 Jan 13 6975 C BTO 0.65",375,6963.74,"2026-01-13","16:00:00",0,"Expired",367.88,98.10133333333333,1,632861.88,625,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.711,1,15.94,15.97,0.14,-21.58,100,-96
"2026-01-13","09:32:00",6978.34,"1 Jan 13 6975 P BTO 9.80 | 1 Jan 13 6985 C BTO 8.60 | 1 Jan 13 6960 P STO 5.25 | 1 Jan 13 7000 C STO 3.45",-980,6963.74,"2026-01-13","16:00:00",-1126,"Expired",138.88,14.17142857142857,1,633000.76,980,"h 15:32Mark RIC d40/40 w15",7.12,0,0.473,0.009,15.08,15.97,0.14,0.93,52.55,-33.67
"2026-01-12","14:30:00",6978.89,"1 Jan 14 6915 P STO 6.55 | 1 Jan 14 7015 C STO 7.80 | 1 Jan 16 6915 P BTO 13.70 | 1 Jan 16 7015 C BTO 17.70",-1706,6897.42,"2026-01-14","10:47:00",-1804,"Above Delta",94,5.509964830011723,1,633094.76,1706,"CALENDAR 2/4 21:05 - LUN",4,0,0.457,0.569,15.06,17.92,-22.16,34.77,26.61,-4.16
"2026-01-09","14:15:00",6971.69,"2 Jan 9 6965 P STO 1.85 | 2 Jan 9 6960 P BTO 1.05",70,6966.28,"2026-01-09","16:00:00",0,"Expired",133.4,95.28571428571428,2,630792.92,860,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.762,1,14.63,14.52,6.37,43.86,100,0
"2026-01-09","13:45:00",6971.11,"1 Jan 9 6965 P STO 2.75 | 1 Jan 9 6975 C STO 2.75 | 1 Jan 9 6955 P BTO 1.20 | 1 Jan 9 6985 C BTO 0.70",350,6966.28,"2026-01-09","16:00:00",0,"Expired",342.88,97.96571428571428,1,630002.04,650,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.895,1,14.49,14.52,6.37,43.28,100,-15.71
"2026-01-09","13:15:00",6962.85,"2 Jan 9 6955 P STO 3.30 | 2 Jan 9 6950 P BTO 2.25",95,6966.28,"2026-01-09","16:00:00",0,"Expired",183.4,96.52631578947368,2,630185.44,810,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.467,1,14.58,14.52,6.37,35.02,100,-26.32
"2026-01-09","12:00:00",6964.12,"1 Jan 14 6890 P STO 10.20 | 1 Jan 14 7025 C STO 6.75 | 1 Jan 16 6890 P BTO 17.30 | 1 Jan 16 7025 C BTO 14.60",-1498,6926.6,"2026-01-14","16:00:00",-1295,"Expired",-205.6,-13.724966622162885,1,632889.16,1498,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.531,0.008,14.7,16.68,6.37,36.29,51.87,-13.55
"2026-01-09","10:24:00",6949.94,"1 Jan 9 6950 C BTO 10.75 | 1 Jan 9 7020 C BTO 0.15 | 2 Jan 9 6985 C STO 0.80",-940,6966.28,"2026-01-09","16:00:00",-1628,"Expired",680.88,72.43404255319149,1,630866.32,940,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.147,0.006,14.97,14.52,6.37,22.11,182.45,-44.15
"2026-01-09","10:05:00",6931.52,"4 Jan 9 6825 P BTO 0.50",-100,6966.28,"2026-01-09","16:00:00",0,"Expired",-206.8,-103.4,2,630659.52,200,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,15.47,14.52,6.37,3.69,20,-100
"2026-01-09","09:32:00",6933.69,"1 Jan 9 6920 P BTO 13.00 | 1 Jan 9 6945 C BTO 12.35 | 1 Jan 9 6905 P STO 8.70 | 1 Jan 9 6960 C STO 6.75",-1000,6966.28,"2026-01-09","16:00:00",-1500,"Expired",492.88,49.288,1,631285.8,1000,"h 15:32Mark RIC d40/40 w15",7.12,0,0.609,0.296,15.41,14.52,6.37,5.86,50,-26.5
"2026-01-08","10:15:00",6922.06,"1 Jan 8 6920 C BTO 11.80 | 1 Jan 8 6990 C BTO 0.10 | 2 Jan 8 6955 C STO 0.90",-1020,6914.24,"2026-01-08","14:11:00",-290,"Stop Loss",-740.24,-72.57254901960785,1,629659.16,1020,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.151,0.065,15.42,15.61,-6.82,7.95,32.84,-70.59
"2026-01-07","13:45:00",6953.46,"1 Jan 7 6950 P STO 3.35 | 1 Jan 7 6960 C STO 1.75 | 1 Jan 7 6940 P BTO 1.20 | 1 Jan 7 6970 C BTO 0.40",340,6920.93,"2026-01-07","16:00:00",1000,"Expired",-667.12,-196.21176470588236,1,629961.52,660,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,3.188,1.517,14.95,15.36,0.25,8.39,16.18,-195.59
"2026-01-07","11:44:00",6957.41,"1 Jan 7 6960 C BTO 4.85 | 1 Jan 7 7030 C BTO 0.05 | 2 Jan 7 6995 C STO 0.15",-470,6950.16,"2026-01-07","13:20:00",-120,"Stop Loss",-360.24,-76.6468085106383,1,630362.24,470,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.061,0.061,14.86,15.07,0.25,12.34,82.98,-72.34
"2026-01-07","09:32:00",6944.92,"1 Jan 7 6920 P STO 3.70 | 1 Jan 7 6965 C STO 3.05 | 1 Jan 7 6900 P BTO 1.65 | 1 Jan 7 6985 C BTO 0.55",445,6920.93,"2026-01-07","16:00:00",0,"Expired",437.88,98.4,1,630399.4,1555,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,3.068,1,14.98,15.36,0.25,-0.15,100,-25.84
"2026-01-06","14:15:00",6946.55,"2 Jan 6 6940 P STO 1.80 | 2 Jan 6 6935 P BTO 1.05",65,6944.82,"2026-01-06","16:00:00",0,"Expired",123.4,94.92307692307693,2,631326.32,870,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.714,1,14.8,14.73,5.98,38.52,100,-23.08
"2026-01-06","13:45:00",6939.46,"1 Jan 6 6935 P STO 2.40 | 1 Jan 6 6945 C STO 1.70 | 1 Jan 6 6925 P BTO 0.75 | 1 Jan 6 6955 C BTO 0.40",285,6944.82,"2026-01-06","16:00:00",0,"Expired",277.88,97.50175438596492,1,631604.2,715,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,3.565,6.5,14.8,14.73,5.98,31.43,100,-49.12
"2026-01-06","13:15:00",6935.31,"2 Jan 6 6930 P STO 2.70 | 2 Jan 6 6925 P BTO 1.70",90,6944.82,"2026-01-06","16:00:00",0,"Expired",173.4,96.33333333333334,2,630703.48,820,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.588,1,14.81,14.73,5.98,27.28,100,-27.78
"2026-01-06","10:15:00",6931.85,"1 Jan 6 6930 C BTO 8.85 | 1 Jan 6 7000 C BTO 0.10 | 2 Jan 6 6965 C STO 0.40",-825,6916.93,"2026-01-06","10:54:00",-200,"Stop Loss",-635.24,-76.99878787878788,1,631202.92,825,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.089,0.083,14.69,14.99,5.98,23.82,6.06,-74.55
"2026-01-06","09:32:00",6911.65,"1 Jan 6 6885 P STO 3.70 | 1 Jan 6 6930 C STO 2.55 | 1 Jan 6 6865 P BTO 1.60 | 1 Jan 6 6950 C BTO 0.40",415,6944.82,"2026-01-06","16:00:00",1482,"Expired",-1074.12,-258.82409638554213,1,630530.08,1585,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,3.125,148,14.9,14.73,5.98,3.62,61.45,-319.28
"2026-01-05","14:30:00",6908.32,"1 Jan 7 6855 P STO 5.90 | 1 Jan 7 6940 C STO 6.10 | 1 Jan 9 6855 P BTO 14.40 | 1 Jan 9 6940 C BTO 18.05",-2046,6954.28,"2026-01-07","09:42:00",-2069,"Below Delta",19,0.9286412512218964,1,630722.48,2046,"CALENDAR 2/4 21:05 - LUN",4,0,0.37,0.484,14.82,15.03,33.72,16.13,26.34,-0.05
"2026-01-05","09:32:00",6901.52,"1 Jan 5 6870 P STO 4.45 | 1 Jan 5 6920 C STO 3.40 | 1 Jan 5 6850 P BTO 2.35 | 1 Jan 5 6940 C BTO 0.60",480,6902.05,"2026-01-05","16:00:00",0,"Expired",472.88,98.51666666666667,1,631838.16,1520,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,2.661,1,14.97,14.91,33.72,9.33,100,0
"2026-01-02","12:00:00",6837.28,"1 Jan 7 6765 P STO 9.95 | 1 Jan 7 6900 C STO 7.60 | 1 Jan 9 6765 P BTO 18.50 | 1 Jan 9 6900 C BTO 16.70",-1768,6920.93,"2026-01-07","16:00:00",-2037,"Expired",266.4,15.06787330316742,1,630628.64,1768,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.499,0.516,14.97,15.36,32.61,-40.83,21.32,-53.62
"2026-01-02","10:05:00",6890.21,"4 Jan 2 6815 P BTO 0.50",-100,6858.47,"2026-01-02","16:00:00",0,"Expired",-206.8,-103.4,2,631365.28,200,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,14.65,14.59,32.61,12.1,1170,-100
"2026-01-02","09:32:00",6881.81,"1 Jan 2 6875 P BTO 10.10 | 1 Jan 2 6890 C BTO 7.05 | 1 Jan 2 6860 P STO 5.55 | 1 Jan 2 6905 C STO 2.55",-915,6858.47,"2026-01-02","16:00:00",-1500,"Expired",577.88,63.15628415300546,1,631572.08,915,"h 15:32Mark RIC d40/40 w15",7.12,0,0.472,0.134,14.79,14.59,32.61,3.7,63.93,-14.21
"2025-12-31","12:45:00",6877.81,"1 Jan 9 6740 P BTO 10.60 | 1 Jan 9 6940 C BTO 18.40 | 1 Jan 9 6720 P STO 8.70 | 1 Jan 9 6960 C STO 12.45",-785,6966.28,"2026-01-09","16:00:00",-2000,"Expired",1208.2,153.9108280254777,1,632494,785,"Reversal IC 9DTE",6.8,0,0.729,0.24,14.65,14.52,2.58,-21.01,154.78,-47.13
"2025-12-29","14:30:00",6902.1,"1 Dec 31 6850 P STO 5.40 | 1 Dec 31 6935 C STO 6.60 | 1 Jan 2 6850 P BTO 8.60 | 1 Jan 2 6935 C BTO 11.40",-801,6872.83,"2025-12-31","14:45:00",-809,"Exited at Specified Time",4,0.4993757802746567,1,631044.8,801,"CALENDAR 2/4 21:05 - LUN",4,0,0.6,0.095,14.15,14.63,-26.34,-1.5,12.98,-20.1
"2025-12-29","11:39:00",6896.57,"1 Dec 29 6895 P STO 6.15 | 1 Dec 29 6905 C STO 3.25 | 1 Dec 29 6870 P BTO 1.25 | 1 Dec 29 6925 C BTO 0.40",765,6905.74,"2025-12-29","16:00:00",74,"Expired",683.88,89.39607843137254,1,631040.8,1735,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,5.697,8,14.63,14.13,-26.34,-7.03,92.81,-16.99
"2025-12-26","12:00:00",6928.46,"1 Dec 31 6865 P STO 8.30 | 1 Dec 31 6975 C STO 5.80 | 1 Jan 2 6865 P BTO 11.30 | 1 Jan 2 6975 C BTO 9.80",-703,6845.5,"2025-12-31","16:00:00",-655,"Expired",-50.6,-7.197724039829303,1,630994.2,703,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.668,0.756,13.92,15.04,3.97,-7.56,71.41,-31.72
"2025-12-26","11:15:00",6928.14,"1 Dec 26 6925 P STO 5.75 | 1 Dec 26 6935 C STO 3.35 | 1 Dec 26 6900 P BTO 1.35 | 1 Dec 26 6955 C BTO 0.30",735,6929.94,"2025-12-26","16:00:00",0,"Expired",727.88,99.03129251700679,1,629999.04,1765,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,5.515,1,13.98,13.58,3.97,-7.88,100,-2.04
"2025-12-26","09:32:00",6934.34,"1 Dec 26 6910 P STO 2.95 | 1 Dec 26 6950 C STO 2.65 | 1 Dec 26 6890 P BTO 1.25 | 1 Dec 26 6970 C BTO 0.60",365,6929.94,"2025-12-26","16:00:00",0,"Expired",357.88,98.04931506849314,1,630356.92,1635,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,3.027,1,14.12,13.58,3.97,-1.68,100,-23.29
"2025-12-24","10:15:00",6919.33,"1 Dec 24 6920 C BTO 3.15 | 1 Dec 24 6990 C BTO 0.05 | 2 Dec 24 6955 C STO 0.15",-300,6932.05,"2025-12-24","13:00:00",-1205,"Expired",897.88,299.2933333333333,1,627466.88,300,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.094,0.008,13.73,13.41,-4.88,14.42,461.67,-16.67
"2025-12-24","10:05:00",6915.42,"4 Dec 24 6890 P BTO 0.50",-100,6932.05,"2025-12-24","13:00:00",0,"Expired",-206.8,-103.4,2,627260.08,200,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,13.8,13.41,-4.88,10.51,0,-100
"2025-12-24","09:32:00",6910.69,"1 Dec 24 6905 P BTO 3.75 | 1 Dec 24 6915 C BTO 4.45 | 1 Dec 24 6890 P STO 1.30 | 1 Dec 24 6930 C STO 0.95",-605,6932.05,"2025-12-24","13:00:00",-1500,"Expired",887.88,146.75702479338844,1,628147.96,605,"h 15:32Mark RIC d40/40 w15",7.12,0,0.274,0.114,13.94,13.41,-4.88,5.78,147.93,-21.49
"2025-12-23","14:15:00",6905.79,"2 Dec 23 6900 P STO 1.10 | 2 Dec 23 6895 P BTO 0.60",40,6909.79,"2025-12-23","16:00:00",0,"Expired",73.4,91.75000000000001,2,625458.72,920,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.833,1,13.75,13.86,-6.08,33.38,100,-12.5
"2025-12-23","13:15:00",6902.35,"2 Dec 23 6895 P STO 1.40 | 2 Dec 23 6890 P BTO 0.80",50,6909.79,"2025-12-23","16:00:00",0,"Expired",93.4,93.4,2,625552.12,900,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.75,1,13.81,13.86,-6.08,29.94,100,-30
"2025-12-23","10:59:00",6893.3,"1 Dec 23 6895 C BTO 4.70 | 1 Dec 23 6965 C BTO 0.05 | 2 Dec 23 6930 C STO 0.15",-455,6909.79,"2025-12-23","16:00:00",-1479,"Expired",1016.88,223.49010989010986,1,626569,455,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.063,0.007,13.71,13.86,-6.08,20.89,228.57,-18.68
"2025-12-22","14:30:00",6875.79,"1 Dec 24 6835 P STO 4.55 | 1 Dec 24 6900 C STO 5.50 | 1 Dec 26 6835 P BTO 7.90 | 1 Dec 26 6900 C BTO 10.05",-791,6909.95,"2025-12-23","15:59:00",-844,"Below Delta",49,6.1946902654867255,1,625385.32,791,"CALENDAR 2/4 21:05 - LUN",4,0,0.56,0.636,14.28,13.84,30.71,10.58,15.04,-2.65
"2025-12-22","09:32:00",6872.93,"1 Dec 22 6865 P BTO 9.05 | 1 Dec 22 6880 C BTO 7.85 | 1 Dec 22 6850 P STO 5.35 | 1 Dec 22 6895 C STO 2.65",-900,6878.49,"2025-12-22","16:00:00",0,"Expired",-907.12,-100.79111111111112,1,625336.32,900,"h 15:32Mark RIC d40/40 w15",7.12,0,0.473,1,14.73,14.03,30.71,7.72,0,-100
"2025-12-19","14:15:00",6835.22,"2 Dec 19 6830 P STO 2.95 | 2 Dec 19 6825 P BTO 1.85",100,6834.5,"2025-12-19","16:00:00",0,"Expired",193.4,96.7,2,626352.88,800,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.595,1,15.24,15.1,17.86,42.6,100,-95
"2025-12-19","13:45:00",6833.02,"1 Dec 19 6825 P STO 3.60 | 1 Dec 19 6840 C STO 2.85 | 1 Dec 19 6815 P BTO 2.00 | 1 Dec 19 6850 C BTO 0.75",360,6834.5,"2025-12-19","16:00:00",0,"Expired",352.88,98.02222222222223,1,626705.76,640,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.345,1,15.38,15.1,17.86,40.4,100,-2.78
"2025-12-19","13:15:00",6838.22,"2 Dec 19 6830 P STO 3.55 | 2 Dec 19 6825 P BTO 2.55",90,6834.5,"2025-12-19","16:00:00",0,"Expired",173.4,96.33333333333334,2,626879.16,820,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.392,1,15.26,15.1,17.86,45.6,100,-116.67
"2025-12-19","10:34:00",6827.6,"1 Dec 19 6830 C BTO 11.10 | 1 Dec 19 6900 C BTO 0.15 | 2 Dec 19 6865 C STO 0.80",-975,6827.85,"2025-12-19","15:45:00",-255,"Stop Loss",-730.24,-74.89641025641026,1,626159.48,975,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.142,0.03,15.35,15.18,17.86,34.98,26.15,-72.82
"2025-12-19","10:05:00",6830.42,"4 Dec 19 6700 P BTO 0.55",-110,6834.5,"2025-12-19","16:00:00",0,"Expired",-226.8,-103.0909090909091,2,626652.36,220,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,15.38,15.1,17.86,37.8,27.27,-100
"2025-12-19","09:32:00",6805.61,"1 Dec 19 6795 P BTO 14.60 | 1 Dec 19 6815 C BTO 13.40 | 1 Dec 19 6780 P STO 10.15 | 1 Dec 19 6830 C STO 7.25",-1070,6834.5,"2025-12-19","16:00:00",-1500,"Expired",422.88,39.5214953271028,1,626243.44,1070,"h 15:32Mark RIC d40/40 w15",7.12,0,0.621,0.244,15.96,15.1,17.86,12.99,40.19,-7.01
"2025-12-18","10:27:00",6797.81,"1 Dec 18 6800 C BTO 13.15 | 1 Dec 18 6870 C BTO 0.15 | 2 Dec 18 6835 C STO 1.70",-1000,6772.89,"2025-12-18","12:15:00",-290,"Stop Loss",-720.24,-72.024,1,627554.64,1000,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.256,0.171,16.35,17.05,56.63,19.75,64.5,-70
"2025-12-18","10:05:00",6790.01,"4 Dec 18 6640 P BTO 0.50",-100,6774.76,"2025-12-18","16:00:00",0,"Expired",-206.8,-103.4,2,627347.84,200,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,16.51,16.81,56.63,11.95,50,-100
"2025-12-18","09:32:00",6793.53,"1 Dec 18 6780 P BTO 13.45 | 1 Dec 18 6805 C BTO 11.40 | 1 Dec 18 6765 P STO 9.30 | 1 Dec 18 6820 C STO 5.90",-975,6774.76,"2025-12-18","16:00:00",-524,"Expired",-458.12,-46.986666666666665,1,626889.72,975,"h 15:32Mark RIC d40/40 w15",7.12,0,0.612,0.018,16.35,16.81,56.63,15.47,10.77,-91.79
